id_siniestro,score_reglas,score_ml,score_anomalia,score_nlp,score_final,nivel_riesgo,reglas_activadas,explicacion,accion_sugerida
SIN-00398,49,0.97,28.25,90.0,39.02,Verde,R005_FRECUENCIA_VEHICULO: Frecuencia del vehiculo; R006_PROVEEDOR_RECURRENTE: Proveedor recurrente; R010_TERCERO_NO_IDENTIFICADO: Tercero no identificado; R011_NARRATIVA_SIMILAR: Narrativa similar,El caso queda en nivel Verde con score 39. El vehiculo aparece en multiples reclamos. El proveedor concentra reclamos o casos observados. No consta tercero identificado en un caso vehicular. La descripcion es muy similar a otro reclamo. Narrativa comparable con SIN-00001 (100%). No es una acusacion de fraude; es una alerta para revision humana especializada.,Revision estandar con controles habituales
SIN-00124,50,0.0,24.98,90.0,39.0,Verde,R006_PROVEEDOR_RECURRENTE: Proveedor recurrente; R011_NARRATIVA_SIMILAR: Narrativa similar; R013_PROVEEDOR_OBSERVADO: Proveedor en lista simulada,El caso queda en nivel Verde con score 39. El proveedor concentra reclamos o casos observados. La descripcion es muy similar a otro reclamo. El proveedor aparece en lista restrictiva simulada. Narrativa comparable con SIN-00011 (100%). No es una acusacion de fraude; es una alerta para revision humana especializada.,Revision estandar con controles habituales
SIN-00655,50,0.0,24.88,90.0,38.99,Verde,R006_PROVEEDOR_RECURRENTE: Proveedor recurrente; R011_NARRATIVA_SIMILAR: Narrativa similar; R013_PROVEEDOR_OBSERVADO: Proveedor en lista simulada,El caso queda en nivel Verde con score 39. El proveedor concentra reclamos o casos observados. La descripcion es muy similar a otro reclamo. El proveedor aparece en lista restrictiva simulada. Narrativa comparable con SIN-00001 (100%). No es una acusacion de fraude; es una alerta para revision humana especializada.,Revision estandar con controles habituales
SIN-00530,50,0.0,24.83,90.0,38.98,Verde,R006_PROVEEDOR_RECURRENTE: Proveedor recurrente; R011_NARRATIVA_SIMILAR: Narrativa similar; R013_PROVEEDOR_OBSERVADO: Proveedor en lista simulada,El caso queda en nivel Verde con score 39. El proveedor concentra reclamos o casos observados. La descripcion es muy similar a otro reclamo. El proveedor aparece en lista restrictiva simulada. Narrativa comparable con SIN-00001 (100%). No es una acusacion de fraude; es una alerta para revision humana especializada.,Revision estandar con controles habituales
SIN-00507,46,3.46,37.51,90.0,38.92,Verde,R007_DOCUMENTOS_INCOMPLETOS: Documentos incompletos; R008_DOCUMENTOS_INCONSISTENTES: Documentos inconsistentes; R011_NARRATIVA_SIMILAR: Narrativa similar,El caso queda en nivel Verde con score 39. Faltan documentos para completar validacion. Hay documentos ilegibles o inconsistentes. La descripcion es muy similar a otro reclamo. Narrativa comparable con SIN-00001 (100%). No es una acusacion de fraude; es una alerta para revision humana especializada.,Revision estandar con controles habituales
SIN-00057,44,3.86,47.45,90.0,38.91,Verde,R005_FRECUENCIA_VEHICULO: Frecuencia del vehiculo; R008_DOCUMENTOS_INCONSISTENTES: Documentos inconsistentes; R011_NARRATIVA_SIMILAR: Narrativa similar,El caso queda en nivel Verde con score 39. El vehiculo aparece en multiples reclamos. Hay documentos ilegibles o inconsistentes. La descripcion es muy similar a otro reclamo. Narrativa comparable con SIN-00006 (100%). No es una acusacion de fraude; es una alerta para revision humana especializada.,Revision estandar con controles habituales
SIN-00095,46,9.4,21.95,90.0,38.84,Verde,R007_DOCUMENTOS_INCOMPLETOS: Documentos incompletos; R008_DOCUMENTOS_INCONSISTENTES: Documentos inconsistentes; R011_NARRATIVA_SIMILAR: Narrativa similar,El caso queda en nivel Verde con score 39. Faltan documentos para completar validacion. Hay documentos ilegibles o inconsistentes. La descripcion es muy similar a otro reclamo. Narrativa comparable con SIN-00006 (100%). No es una acusacion de fraude; es una alerta para revision humana especializada.,Revision estandar con controles habituales
SIN-00386,49,0.32,28.13,90.0,38.84,Verde,R005_FRECUENCIA_VEHICULO: Frecuencia del vehiculo; R006_PROVEEDOR_RECURRENTE: Proveedor recurrente; R010_TERCERO_NO_IDENTIFICADO: Tercero no identificado; R011_NARRATIVA_SIMILAR: Narrativa similar,El caso queda en nivel Verde con score 39. El vehiculo aparece en multiples reclamos. El proveedor concentra reclamos o casos observados. No consta tercero identificado en un caso vehicular. La descripcion es muy similar a otro reclamo. Narrativa comparable con SIN-00006 (100%). No es una acusacion de fraude; es una alerta para revision humana especializada.,Revision estandar con controles habituales
SIN-00026,50,0.57,21.61,90.0,38.8,Verde,R006_PROVEEDOR_RECURRENTE: Proveedor recurrente; R011_NARRATIVA_SIMILAR: Narrativa similar; R013_PROVEEDOR_OBSERVADO: Proveedor en lista simulada,El caso queda en nivel Verde con score 39. El proveedor concentra reclamos o casos observados. La descripcion es muy similar a otro reclamo. El proveedor aparece en lista restrictiva simulada. Narrativa comparable con SIN-00011 (100%). No es una acusacion de fraude; es una alerta para revision humana especializada.,Revision estandar con controles habituales
SIN-00569,48,0.36,32.95,90.0,38.79,Verde,R006_PROVEEDOR_RECURRENTE: Proveedor recurrente; R008_DOCUMENTOS_INCONSISTENTES: Documentos inconsistentes; R011_NARRATIVA_SIMILAR: Narrativa similar,El caso queda en nivel Verde con score 39. El proveedor concentra reclamos o casos observados. Hay documentos ilegibles o inconsistentes. La descripcion es muy similar a otro reclamo. Narrativa comparable con SIN-00011 (100%). No es una acusacion de fraude; es una alerta para revision humana especializada.,Revision estandar con controles habituales
SIN-00863,50,0.57,21.36,90.0,38.78,Verde,R006_PROVEEDOR_RECURRENTE: Proveedor recurrente; R011_NARRATIVA_SIMILAR: Narrativa similar; R013_PROVEEDOR_OBSERVADO: Proveedor en lista simulada,El caso queda en nivel Verde con score 39. El proveedor concentra reclamos o casos observados. La descripcion es muy similar a otro reclamo. El proveedor aparece en lista restrictiva simulada. Narrativa comparable con SIN-00006 (100%). No es una acusacion de fraude; es una alerta para revision humana especializada.,Revision estandar con controles habituales
SIN-00804,50,0.32,21.68,90.0,38.75,Verde,R006_PROVEEDOR_RECURRENTE: Proveedor recurrente; R011_NARRATIVA_SIMILAR: Narrativa similar; R013_PROVEEDOR_OBSERVADO: Proveedor en lista simulada,El caso queda en nivel Verde con score 39. El proveedor concentra reclamos o casos observados. La descripcion es muy similar a otro reclamo. El proveedor aparece en lista restrictiva simulada. Narrativa comparable con SIN-00001 (100%). No es una acusacion de fraude; es una alerta para revision humana especializada.,Revision estandar con controles habituales
SIN-00831,50,0.0,22.38,90.0,38.74,Verde,R006_PROVEEDOR_RECURRENTE: Proveedor recurrente; R011_NARRATIVA_SIMILAR: Narrativa similar; R013_PROVEEDOR_OBSERVADO: Proveedor en lista simulada,El caso queda en nivel Verde con score 39. El proveedor concentra reclamos o casos observados. La descripcion es muy similar a otro reclamo. El proveedor aparece en lista restrictiva simulada. Narrativa comparable con SIN-00006 (100%). No es una acusacion de fraude; es una alerta para revision humana especializada.,Revision estandar con controles habituales
SIN-00364,48,0.0,33.27,90.0,38.73,Verde,R006_PROVEEDOR_RECURRENTE: Proveedor recurrente; R008_DOCUMENTOS_INCONSISTENTES: Documentos inconsistentes; R011_NARRATIVA_SIMILAR: Narrativa similar,El caso queda en nivel Verde con score 39. El proveedor concentra reclamos o casos observados. Hay documentos ilegibles o inconsistentes. La descripcion es muy similar a otro reclamo. Narrativa comparable con SIN-00006 (100%). No es una acusacion de fraude; es una alerta para revision humana especializada.,Revision estandar con controles habituales
SIN-00113,50,0.0,21.93,90.0,38.69,Verde,R006_PROVEEDOR_RECURRENTE: Proveedor recurrente; R011_NARRATIVA_SIMILAR: Narrativa similar; R013_PROVEEDOR_OBSERVADO: Proveedor en lista simulada,El caso queda en nivel Verde con score 39. El proveedor concentra reclamos o casos observados. La descripcion es muy similar a otro reclamo. El proveedor aparece en lista restrictiva simulada. Narrativa comparable con SIN-00006 (100%). No es una acusacion de fraude; es una alerta para revision humana especializada.,Revision estandar con controles habituales
SIN-00540,50,0.47,20.71,90.0,38.69,Verde,R006_PROVEEDOR_RECURRENTE: Proveedor recurrente; R011_NARRATIVA_SIMILAR: Narrativa similar; R013_PROVEEDOR_OBSERVADO: Proveedor en lista simulada,El caso queda en nivel Verde con score 39. El proveedor concentra reclamos o casos observados. La descripcion es muy similar a otro reclamo. El proveedor aparece en lista restrictiva simulada. Narrativa comparable con SIN-00006 (100%). No es una acusacion de fraude; es una alerta para revision humana especializada.,Revision estandar con controles habituales
SIN-00783,50,0.0,21.89,90.0,38.69,Verde,R006_PROVEEDOR_RECURRENTE: Proveedor recurrente; R011_NARRATIVA_SIMILAR: Narrativa similar; R013_PROVEEDOR_OBSERVADO: Proveedor en lista simulada,El caso queda en nivel Verde con score 39. El proveedor concentra reclamos o casos observados. La descripcion es muy similar a otro reclamo. El proveedor aparece en lista restrictiva simulada. Narrativa comparable con SIN-00011 (100%). No es una acusacion de fraude; es una alerta para revision humana especializada.,Revision estandar con controles habituales
SIN-00456,48,1.2,29.76,90.0,38.68,Verde,R006_PROVEEDOR_RECURRENTE: Proveedor recurrente; R008_DOCUMENTOS_INCONSISTENTES: Documentos inconsistentes; R011_NARRATIVA_SIMILAR: Narrativa similar,El caso queda en nivel Verde con score 39. El proveedor concentra reclamos o casos observados. Hay documentos ilegibles o inconsistentes. La descripcion es muy similar a otro reclamo. Narrativa comparable con SIN-00011 (100%). No es una acusacion de fraude; es una alerta para revision humana especializada.,Revision estandar con controles habituales
SIN-00299,50,0.0,21.79,90.0,38.68,Verde,R006_PROVEEDOR_RECURRENTE: Proveedor recurrente; R011_NARRATIVA_SIMILAR: Narrativa similar; R013_PROVEEDOR_OBSERVADO: Proveedor en lista simulada,El caso queda en nivel Verde con score 39. El proveedor concentra reclamos o casos observados. La descripcion es muy similar a otro reclamo. El proveedor aparece en lista restrictiva simulada. Narrativa comparable con SIN-00011 (100%). No es una acusacion de fraude; es una alerta para revision humana especializada.,Revision estandar con controles habituales
SIN-00174,48,0.59,31.05,90.0,38.65,Verde,R006_PROVEEDOR_RECURRENTE: Proveedor recurrente; R008_DOCUMENTOS_INCONSISTENTES: Documentos inconsistentes; R011_NARRATIVA_SIMILAR: Narrativa similar,El caso queda en nivel Verde con score 39. El proveedor concentra reclamos o casos observados. Hay documentos ilegibles o inconsistentes. La descripcion es muy similar a otro reclamo. Narrativa comparable con SIN-00011 (100%). No es una acusacion de fraude; es una alerta para revision humana especializada.,Revision estandar con controles habituales
SIN-00145,48,0.0,31.66,90.0,38.57,Verde,R006_PROVEEDOR_RECURRENTE: Proveedor recurrente; R008_DOCUMENTOS_INCONSISTENTES: Documentos inconsistentes; R011_NARRATIVA_SIMILAR: Narrativa similar,El caso queda en nivel Verde con score 39. El proveedor concentra reclamos o casos observados. Hay documentos ilegibles o inconsistentes. La descripcion es muy similar a otro reclamo. Narrativa comparable con SIN-00001 (100%). No es una acusacion de fraude; es una alerta para revision humana especializada.,Revision estandar con controles habituales
SIN-00191,50,0.0,20.48,90.0,38.55,Verde,R006_PROVEEDOR_RECURRENTE: Proveedor recurrente; R011_NARRATIVA_SIMILAR: Narrativa similar; R013_PROVEEDOR_OBSERVADO: Proveedor en lista simulada,El caso queda en nivel Verde con score 39. El proveedor concentra reclamos o casos observados. La descripcion es muy similar a otro reclamo. El proveedor aparece en lista restrictiva simulada. Narrativa comparable con SIN-00001 (100%). No es una acusacion de fraude; es una alerta para revision humana especializada.,Revision estandar con controles habituales
SIN-00701,48,0.0,31.23,90.0,38.52,Verde,R006_PROVEEDOR_RECURRENTE: Proveedor recurrente; R008_DOCUMENTOS_INCONSISTENTES: Documentos inconsistentes; R011_NARRATIVA_SIMILAR: Narrativa similar,El caso queda en nivel Verde con score 39. El proveedor concentra reclamos o casos observados. Hay documentos ilegibles o inconsistentes. La descripcion es muy similar a otro reclamo. Narrativa comparable con SIN-00006 (100%). No es una acusacion de fraude; es una alerta para revision humana especializada.,Revision estandar con controles habituales
SIN-00151,50,0.57,18.66,90.0,38.51,Verde,R006_PROVEEDOR_RECURRENTE: Proveedor recurrente; R011_NARRATIVA_SIMILAR: Narrativa similar; R013_PROVEEDOR_OBSERVADO: Proveedor en lista simulada,El caso queda en nivel Verde con score 39. El proveedor concentra reclamos o casos observados. La descripcion es muy similar a otro reclamo. El proveedor aparece en lista restrictiva simulada. Narrativa comparable con SIN-00006 (100%). No es una acusacion de fraude; es una alerta para revision humana especializada.,Revision estandar con controles habituales
SIN-00647,46,0.0,41.83,90.0,38.48,Verde,R007_DOCUMENTOS_INCOMPLETOS: Documentos incompletos; R008_DOCUMENTOS_INCONSISTENTES: Documentos inconsistentes; R011_NARRATIVA_SIMILAR: Narrativa similar,El caso queda en nivel Verde con score 38. Faltan documentos para completar validacion. Hay documentos ilegibles o inconsistentes. La descripcion es muy similar a otro reclamo. Narrativa comparable con SIN-00001 (100%). No es una acusacion de fraude; es una alerta para revision humana especializada.,Revision estandar con controles habituales
SIN-00201,46,0.0,41.8,90.0,38.48,Verde,R007_DOCUMENTOS_INCOMPLETOS: Documentos incompletos; R008_DOCUMENTOS_INCONSISTENTES: Documentos inconsistentes; R011_NARRATIVA_SIMILAR: Narrativa similar,El caso queda en nivel Verde con score 38. Faltan documentos para completar validacion. Hay documentos ilegibles o inconsistentes. La descripcion es muy similar a otro reclamo. Narrativa comparable con SIN-00006 (100%). No es una acusacion de fraude; es una alerta para revision humana especializada.,Revision estandar con controles habituales
SIN-00337,49,0.0,25.18,90.0,38.47,Verde,R005_FRECUENCIA_VEHICULO: Frecuencia del vehiculo; R006_PROVEEDOR_RECURRENTE: Proveedor recurrente; R010_TERCERO_NO_IDENTIFICADO: Tercero no identificado; R011_NARRATIVA_SIMILAR: Narrativa similar,El caso queda en nivel Verde con score 38. El vehiculo aparece en multiples reclamos. El proveedor concentra reclamos o casos observados. No consta tercero identificado en un caso vehicular. La descripcion es muy similar a otro reclamo. Narrativa comparable con SIN-00001 (100%). No es una acusacion de fraude; es una alerta para revision humana especializada.,Revision estandar con controles habituales
SIN-00717,48,0.0,30.53,90.0,38.45,Verde,R006_PROVEEDOR_RECURRENTE: Proveedor recurrente; R008_DOCUMENTOS_INCONSISTENTES: Documentos inconsistentes; R011_NARRATIVA_SIMILAR: Narrativa similar,El caso queda en nivel Verde con score 38. El proveedor concentra reclamos o casos observados. Hay documentos ilegibles o inconsistentes. La descripcion es muy similar a otro reclamo. Narrativa comparable con SIN-00011 (100%). No es una acusacion de fraude; es una alerta para revision humana especializada.,Revision estandar con controles habituales
SIN-00166,50,0.0,19.38,90.0,38.44,Verde,R006_PROVEEDOR_RECURRENTE: Proveedor recurrente; R011_NARRATIVA_SIMILAR: Narrativa similar; R013_PROVEEDOR_OBSERVADO: Proveedor en lista simulada,El caso queda en nivel Verde con score 38. El proveedor concentra reclamos o casos observados. La descripcion es muy similar a otro reclamo. El proveedor aparece en lista restrictiva simulada. Narrativa comparable con SIN-00006 (100%). No es una acusacion de fraude; es una alerta para revision humana especializada.,Revision estandar con controles habituales
