id_siniestro,fecha_ocurrencia,fecha_reporte,ciudad,ramo,cobertura,proveedor,monto_reclamado,score_reglas,score_ml,score_anomalia,score_nlp,score_final,nivel_riesgo,accion_sugerida,reglas_activadas,explicacion,documentos,asegurado,vehiculo,dias_desde_inicio_poliza,dias_desde_fin_poliza,dias_entre_ocurrencia_reporte,historial_siniestros_asegurado,similar_claim_id,max_similarity,descripcion,id_proveedor,id_asegurado,proveedor_porcentaje_casos_observados,proveedor_lista_restrictiva,poliza_suma_asegurada,monto_vs_suma_asegurada,etiqueta_fraude_simulada
SIN-00203,2025-03-29,2025-04-02,Loja,Hogar,Daño por agua,PRO-0031 - Taller,5767.99,34,0.0,34.05,90.0,31.11,Verde,Revision estandar con controles habituales,R008_DOCUMENTOS_INCONSISTENTES: Documentos inconsistentes; R011_NARRATIVA_SIMILAR: Narrativa similar,El caso queda en nivel Verde con score 31. Hay documentos ilegibles o inconsistentes. La descripcion es muy similar a otro reclamo. Narrativa comparable con SIN-00011 (100%). No es una acusacion de fraude; es una alerta para revision humana especializada.,1 inconsistentes,ASE-0031,,47,318,4,1,SIN-00011,1.0,Reclamo presentado dentro del plazo esperado con proveedor habitual.,PRO-0031,ASE-0031,0.167,False,65031,0.0886960065199674,0
SIN-00149,2025-07-26,2025-07-28,Machala,Vehículos,Daño,PRO-0062 - Taller,8979.06,34,0.0,33.17,90.0,31.02,Verde,Revision estandar con controles habituales,R008_DOCUMENTOS_INCONSISTENTES: Documentos inconsistentes; R011_NARRATIVA_SIMILAR: Narrativa similar,El caso queda en nivel Verde con score 31. Hay documentos ilegibles o inconsistentes. La descripcion es muy similar a otro reclamo. Narrativa comparable con SIN-00006 (100%). No es una acusacion de fraude; es una alerta para revision humana especializada.,1 inconsistentes,ASE-0175,,39,326,2,1,SIN-00006,1.0,Siniestro reportado con documentación completa para revisión estándar.,PRO-0062,ASE-0175,0.199,False,56157,0.15989208825257759,0
SIN-00316,2025-12-26,2026-01-01,Quito,Vida,Incapacidad,PRO-0058 - Taller,19035.68,29,0.0,60.28,90.0,30.98,Verde,Revision estandar con controles habituales,R004_FRECUENCIA_ASEGURADO: Frecuencia del asegurado; R011_NARRATIVA_SIMILAR: Narrativa similar,El caso queda en nivel Verde con score 31. El asegurado concentra varios reclamos recientes. La descripcion es muy similar a otro reclamo. Narrativa comparable con SIN-00001 (100%). No es una acusacion de fraude; es una alerta para revision humana especializada.,Documentos completos,ASE-0199,,60,305,6,3,SIN-00001,1.0,Evento ocurrido durante vigencia regular con respaldo documental.,PRO-0058,ASE-0199,0.059,False,79865,0.2383482126087773,0
SIN-00679,2025-10-13,2025-10-15,Cuenca,Hogar,Daño por agua,PRO-0027 - Perito,22897.84,34,1.71,28.54,90.0,30.98,Verde,Revision estandar con controles habituales,R008_DOCUMENTOS_INCONSISTENTES: Documentos inconsistentes; R011_NARRATIVA_SIMILAR: Narrativa similar,El caso queda en nivel Verde con score 31. Hay documentos ilegibles o inconsistentes. La descripcion es muy similar a otro reclamo. Narrativa comparable con SIN-00006 (100%). No es una acusacion de fraude; es una alerta para revision humana especializada.,1 inconsistentes,ASE-0015,,110,255,2,1,SIN-00006,1.0,Siniestro reportado con documentación completa para revisión estándar.,PRO-0027,ASE-0015,0.221,False,70909,0.3229186704085518,0
SIN-00684,2025-10-13,2025-10-19,Ambato,Vehículos,Robo parcial,PRO-0029 - Clínica,18348.99,34,0.0,32.65,90.0,30.97,Verde,Revision estandar con controles habituales,R003_DEMORA_ROBO: Demora en robo; R011_NARRATIVA_SIMILAR: Narrativa similar,El caso queda en nivel Verde con score 31. Robo reportado con demora atipica. La descripcion es muy similar a otro reclamo. Narrativa comparable con SIN-00011 (100%). No es una acusacion de fraude; es una alerta para revision humana especializada.,Documentos completos,ASE-0190,,263,102,6,2,SIN-00011,1.0,Reclamo presentado dentro del plazo esperado con proveedor habitual.,PRO-0029,ASE-0190,0.066,False,62030,0.2958083185555377,0
SIN-00054,2026-06-16,2026-06-18,Manta,Vehículos,Robo parcial,PRO-0056 - Taller,5760.55,39,0.0,5.07,90.0,30.96,Verde,Revision estandar con controles habituales,R006_PROVEEDOR_RECURRENTE: Proveedor recurrente; R010_TERCERO_NO_IDENTIFICADO: Tercero no identificado; R011_NARRATIVA_SIMILAR: Narrativa similar,El caso queda en nivel Verde con score 31. El proveedor concentra reclamos o casos observados. No consta tercero identificado en un caso vehicular. La descripcion es muy similar a otro reclamo. Narrativa comparable con SIN-00001 (100%). No es una acusacion de fraude; es una alerta para revision humana especializada.,Documentos completos,ASE-0275,,142,223,2,0,SIN-00001,1.0,Evento ocurrido durante vigencia regular con respaldo documental.,PRO-0056,ASE-0275,0.1,False,15817,0.3641999114876399,0
SIN-00380,2025-09-10,2025-09-10,Manta,Salud,Emergencia,PRO-0015 - Proveedor documentos,11401.84,34,0.0,31.73,90.0,30.87,Verde,Revision estandar con controles habituales,R008_DOCUMENTOS_INCONSISTENTES: Documentos inconsistentes; R011_NARRATIVA_SIMILAR: Narrativa similar,El caso queda en nivel Verde con score 31. Hay documentos ilegibles o inconsistentes. La descripcion es muy similar a otro reclamo. Narrativa comparable con SIN-00006 (100%). No es una acusacion de fraude; es una alerta para revision humana especializada.,"1 ilegibles, 1 inconsistentes",ASE-0108,,227,138,0,0,SIN-00006,1.0,Siniestro reportado con documentación completa para revisión estándar.,PRO-0015,ASE-0108,0.023,False,39900,0.28576040100250627,0
SIN-00234,2025-06-20,2025-06-20,Machala,Vehículos,Choque,PRO-0048 - Clínica,12870.43,34,0.59,29.39,90.0,30.79,Verde,Revision estandar con controles habituales,R008_DOCUMENTOS_INCONSISTENTES: Documentos inconsistentes; R011_NARRATIVA_SIMILAR: Narrativa similar,El caso queda en nivel Verde con score 31. Hay documentos ilegibles o inconsistentes. La descripcion es muy similar a otro reclamo. Narrativa comparable con SIN-00006 (100%). No es una acusacion de fraude; es una alerta para revision humana especializada.,1 inconsistentes,ASE-0255,,118,247,0,1,SIN-00006,1.0,Siniestro reportado con documentación completa para revisión estándar.,PRO-0048,ASE-0255,0.246,False,41819,0.3077651306822258,0
SIN-00859,2026-08-13,2026-08-16,Manta,Salud,Cirugía,PRO-0023 - Clínica,16842.34,34,1.42,26.7,90.0,30.72,Verde,Revision estandar con controles habituales,R008_DOCUMENTOS_INCONSISTENTES: Documentos inconsistentes; R011_NARRATIVA_SIMILAR: Narrativa similar,El caso queda en nivel Verde con score 31. Hay documentos ilegibles o inconsistentes. La descripcion es muy similar a otro reclamo. Narrativa comparable con SIN-00006 (100%). No es una acusacion de fraude; es una alerta para revision humana especializada.,1 inconsistentes,ASE-0108,,284,81,3,0,SIN-00006,1.0,Siniestro reportado con documentación completa para revisión estándar.,PRO-0023,ASE-0108,0.195,False,75153,0.2241073543304991,0
SIN-00426,2026-08-26,2026-08-29,Loja,Vehículos,Daño,PRO-0079 - Taller,18212.18,34,0.0,28.76,90.0,30.58,Verde,Revision estandar con controles habituales,R008_DOCUMENTOS_INCONSISTENTES: Documentos inconsistentes; R011_NARRATIVA_SIMILAR: Narrativa similar,El caso queda en nivel Verde con score 31. Hay documentos ilegibles o inconsistentes. La descripcion es muy similar a otro reclamo. Narrativa comparable con SIN-00001 (100%). No es una acusacion de fraude; es una alerta para revision humana especializada.,1 ilegibles,ASE-0033,,233,132,3,2,SIN-00001,1.0,Evento ocurrido durante vigencia regular con respaldo documental.,PRO-0079,ASE-0033,0.17,False,77587,0.2347323649580471,0
SIN-00311,2026-08-20,2026-08-20,Manta,Salud,Emergencia,PRO-0035 - Clínica,10503.27,34,0.36,27.78,90.0,30.57,Verde,Revision estandar con controles habituales,R008_DOCUMENTOS_INCONSISTENTES: Documentos inconsistentes; R011_NARRATIVA_SIMILAR: Narrativa similar,El caso queda en nivel Verde con score 31. Hay documentos ilegibles o inconsistentes. La descripcion es muy similar a otro reclamo. Narrativa comparable con SIN-00006 (100%). No es una acusacion de fraude; es una alerta para revision humana especializada.,1 inconsistentes,ASE-0050,,236,129,0,1,SIN-00006,1.0,Siniestro reportado con documentación completa para revisión estándar.,PRO-0035,ASE-0050,0.184,False,66077,0.15895500703724444,0
SIN-00913,2025-11-03,2025-11-05,Ambato,Vehículos,Robo total,PRO-0067 - Taller,933.6,34,0.32,27.24,90.0,30.5,Verde,Revision estandar con controles habituales,R008_DOCUMENTOS_INCONSISTENTES: Documentos inconsistentes; R011_NARRATIVA_SIMILAR: Narrativa similar,El caso queda en nivel Verde con score 30. Hay documentos ilegibles o inconsistentes. La descripcion es muy similar a otro reclamo. Narrativa comparable con SIN-00006 (100%). No es una acusacion de fraude; es una alerta para revision humana especializada.,1 inconsistentes,ASE-0044,,98,267,2,0,SIN-00006,1.0,Siniestro reportado con documentación completa para revisión estándar.,PRO-0067,ASE-0044,0.111,False,16390,0.05696156192800488,0
SIN-00059,2025-10-25,2025-10-26,Loja,Vehículos,Choque,PRO-0031 - Taller,9485.35,34,0.0,27.27,90.0,30.43,Verde,Revision estandar con controles habituales,R008_DOCUMENTOS_INCONSISTENTES: Documentos inconsistentes; R011_NARRATIVA_SIMILAR: Narrativa similar,El caso queda en nivel Verde con score 30. Hay documentos ilegibles o inconsistentes. La descripcion es muy similar a otro reclamo. Narrativa comparable con SIN-00001 (100%). No es una acusacion de fraude; es una alerta para revision humana especializada.,1 inconsistentes,ASE-0101,,292,73,1,0,SIN-00001,1.0,Evento ocurrido durante vigencia regular con respaldo documental.,PRO-0031,ASE-0101,0.167,False,27339,0.34695307070485387,0
SIN-00634,2026-01-31,2026-02-06,Ambato,Generales,Pérdida,PRO-0004 - Taller,2751.55,34,0.0,27.03,90.0,30.4,Verde,Revision estandar con controles habituales,R008_DOCUMENTOS_INCONSISTENTES: Documentos inconsistentes; R011_NARRATIVA_SIMILAR: Narrativa similar,El caso queda en nivel Verde con score 30. Hay documentos ilegibles o inconsistentes. La descripcion es muy similar a otro reclamo. Narrativa comparable con SIN-00001 (100%). No es una acusacion de fraude; es una alerta para revision humana especializada.,1 inconsistentes,ASE-0193,,235,130,6,1,SIN-00001,1.0,Evento ocurrido durante vigencia regular con respaldo documental.,PRO-0004,ASE-0193,0.164,False,35425,0.0776725476358504,0
SIN-00436,2026-04-20,2026-04-26,Cuenca,Generales,Pérdida,PRO-0057 - Taller,1484.78,34,0.36,25.8,90.0,30.37,Verde,Revision estandar con controles habituales,R008_DOCUMENTOS_INCONSISTENTES: Documentos inconsistentes; R011_NARRATIVA_SIMILAR: Narrativa similar,El caso queda en nivel Verde con score 30. Hay documentos ilegibles o inconsistentes. La descripcion es muy similar a otro reclamo. Narrativa comparable con SIN-00011 (100%). No es una acusacion de fraude; es una alerta para revision humana especializada.,1 inconsistentes,ASE-0219,,94,271,6,1,SIN-00011,1.0,Reclamo presentado dentro del plazo esperado con proveedor habitual.,PRO-0057,ASE-0219,0.156,False,9305,0.15956797420741536,0
SIN-00994,2025-06-12,2025-06-16,Cuenca,Hogar,Incendio,PRO-0025 - Perito,12658.99,34,0.36,25.7,90.0,30.36,Verde,Revision estandar con controles habituales,R008_DOCUMENTOS_INCONSISTENTES: Documentos inconsistentes; R011_NARRATIVA_SIMILAR: Narrativa similar,El caso queda en nivel Verde con score 30. Hay documentos ilegibles o inconsistentes. La descripcion es muy similar a otro reclamo. Narrativa comparable con SIN-00006 (100%). No es una acusacion de fraude; es una alerta para revision humana especializada.,1 inconsistentes,ASE-0052,,141,224,4,1,SIN-00006,1.0,Siniestro reportado con documentación completa para revisión estándar.,PRO-0025,ASE-0052,0.102,False,51350,0.2465236611489776,0
SIN-00951,2025-09-15,2025-09-20,Guayaquil,Salud,Emergencia,PRO-0058 - Taller,11542.49,34,0.0,26.48,90.0,30.35,Verde,Revision estandar con controles habituales,R008_DOCUMENTOS_INCONSISTENTES: Documentos inconsistentes; R011_NARRATIVA_SIMILAR: Narrativa similar,El caso queda en nivel Verde con score 30. Hay documentos ilegibles o inconsistentes. La descripcion es muy similar a otro reclamo. Narrativa comparable con SIN-00001 (100%). No es una acusacion de fraude; es una alerta para revision humana especializada.,1 inconsistentes,ASE-0244,,221,144,5,1,SIN-00001,1.0,Evento ocurrido durante vigencia regular con respaldo documental.,PRO-0058,ASE-0244,0.059,False,40835,0.2826616872780703,0
SIN-00674,2026-02-09,2026-02-09,Manta,Salud,Atención médica,PRO-0037 - Perito,12355.4,34,0.0,25.38,90.0,30.24,Verde,Revision estandar con controles habituales,R008_DOCUMENTOS_INCONSISTENTES: Documentos inconsistentes; R011_NARRATIVA_SIMILAR: Narrativa similar,El caso queda en nivel Verde con score 30. Hay documentos ilegibles o inconsistentes. La descripcion es muy similar a otro reclamo. Narrativa comparable con SIN-00006 (100%). No es una acusacion de fraude; es una alerta para revision humana especializada.,1 inconsistentes,ASE-0259,,133,232,0,1,SIN-00006,1.0,Siniestro reportado con documentación completa para revisión estándar.,PRO-0037,ASE-0259,0.056,False,41591,0.29706907744463945,0
SIN-00669,2025-07-29,2025-08-04,Cuenca,Vehículos,Choque,PRO-0019 - Taller,6475.58,34,0.36,24.37,90.0,30.23,Verde,Revision estandar con controles habituales,R008_DOCUMENTOS_INCONSISTENTES: Documentos inconsistentes; R011_NARRATIVA_SIMILAR: Narrativa similar,El caso queda en nivel Verde con score 30. Hay documentos ilegibles o inconsistentes. La descripcion es muy similar a otro reclamo. Narrativa comparable con SIN-00001 (100%). No es una acusacion de fraude; es una alerta para revision humana especializada.,1 inconsistentes,ASE-0114,,137,228,6,0,SIN-00001,1.0,Evento ocurrido durante vigencia regular con respaldo documental.,PRO-0019,ASE-0114,0.172,False,45793,0.14140982246194833,0
SIN-00122,2025-06-30,2025-07-05,Loja,Generales,Responsabilidad civil,PRO-0049 - Clínica,12665.98,34,0.36,23.34,90.0,30.12,Verde,Revision estandar con controles habituales,R008_DOCUMENTOS_INCONSISTENTES: Documentos inconsistentes; R011_NARRATIVA_SIMILAR: Narrativa similar,El caso queda en nivel Verde con score 30. Hay documentos ilegibles o inconsistentes. La descripcion es muy similar a otro reclamo. Narrativa comparable con SIN-00001 (100%). No es una acusacion de fraude; es una alerta para revision humana especializada.,1 inconsistentes,ASE-0092,,137,228,5,0,SIN-00001,1.0,Evento ocurrido durante vigencia regular con respaldo documental.,PRO-0049,ASE-0092,0.13,False,52052,0.24333320525628216,0
SIN-00757,2026-01-27,2026-02-01,Guayaquil,Salud,Cirugía,PRO-0017 - Taller,13725.82,34,0.24,23.28,90.0,30.09,Verde,Revision estandar con controles habituales,R008_DOCUMENTOS_INCONSISTENTES: Documentos inconsistentes; R011_NARRATIVA_SIMILAR: Narrativa similar,El caso queda en nivel Verde con score 30. Hay documentos ilegibles o inconsistentes. La descripcion es muy similar a otro reclamo. Narrativa comparable con SIN-00006 (100%). No es una acusacion de fraude; es una alerta para revision humana especializada.,1 inconsistentes,ASE-0180,,290,75,5,1,SIN-00006,1.0,Siniestro reportado con documentación completa para revisión estándar.,PRO-0017,ASE-0180,0.239,False,40400,0.3397480198019802,0
SIN-00442,2025-09-11,2025-09-11,Cuenca,Vehículos,Daño,PRO-0008 - Taller,7789.74,35,0.0,17.75,90.0,30.02,Verde,Revision estandar con controles habituales,R005_FRECUENCIA_VEHICULO: Frecuencia del vehiculo; R010_TERCERO_NO_IDENTIFICADO: Tercero no identificado; R011_NARRATIVA_SIMILAR: Narrativa similar,El caso queda en nivel Verde con score 30. El vehiculo aparece en multiples reclamos. No consta tercero identificado en un caso vehicular. La descripcion es muy similar a otro reclamo. Narrativa comparable con SIN-00006 (100%). No es una acusacion de fraude; es una alerta para revision humana especializada.,Documentos completos,ASE-0194,VEH-0153,105,260,0,1,SIN-00006,1.0,Siniestro reportado con documentación completa para revisión estándar.,PRO-0008,ASE-0194,0.094,False,34040,0.22884077555816684,0
SIN-00035,2025-11-12,2025-11-14,Guayaquil,Vehículos,Robo total,PRO-0053 - Asistencia,2232.08,35,0.0,16.96,90.0,29.95,Verde,Revision estandar con controles habituales,R005_FRECUENCIA_VEHICULO: Frecuencia del vehiculo; R010_TERCERO_NO_IDENTIFICADO: Tercero no identificado; R011_NARRATIVA_SIMILAR: Narrativa similar,El caso queda en nivel Verde con score 30. El vehiculo aparece en multiples reclamos. No consta tercero identificado en un caso vehicular. La descripcion es muy similar a otro reclamo. Narrativa comparable con SIN-00006 (100%). No es una acusacion de fraude; es una alerta para revision humana especializada.,Documentos completos,ASE-0249,VEH-0165,202,163,2,0,SIN-00006,1.0,Siniestro reportado con documentación completa para revisión estándar.,PRO-0053,ASE-0249,0.165,False,29187,0.07647514304313564,0
SIN-00092,2026-06-27,2026-07-01,Manta,Generales,Daño,PRO-0027 - Perito,8987.5,34,0.0,22.21,90.0,29.92,Verde,Revision estandar con controles habituales,R008_DOCUMENTOS_INCONSISTENTES: Documentos inconsistentes; R011_NARRATIVA_SIMILAR: Narrativa similar,El caso queda en nivel Verde con score 30. Hay documentos ilegibles o inconsistentes. La descripcion es muy similar a otro reclamo. Narrativa comparable con SIN-00001 (100%). No es una acusacion de fraude; es una alerta para revision humana especializada.,"1 ilegibles, 1 inconsistentes",ASE-0155,,182,183,4,1,SIN-00001,1.0,Evento ocurrido durante vigencia regular con respaldo documental.,PRO-0027,ASE-0155,0.221,False,40311,0.22295403239810474,0
SIN-00977,2026-01-12,2026-01-13,Cuenca,Salud,Cirugía,PRO-0046 - Taller,5255.43,34,0.0,21.62,90.0,29.86,Verde,Revision estandar con controles habituales,R008_DOCUMENTOS_INCONSISTENTES: Documentos inconsistentes; R011_NARRATIVA_SIMILAR: Narrativa similar,El caso queda en nivel Verde con score 30. Hay documentos ilegibles o inconsistentes. La descripcion es muy similar a otro reclamo. Narrativa comparable con SIN-00006 (100%). No es una acusacion de fraude; es una alerta para revision humana especializada.,1 inconsistentes,ASE-0225,,292,73,1,0,SIN-00006,1.0,Siniestro reportado con documentación completa para revisión estándar.,PRO-0046,ASE-0225,0.208,False,27809,0.18898306303714626,0
